latest_scores.algo_version,latest_scores.attention_score,latest_scores.attention_score_change_week,latest_scores.cluster_id,latest_scores.created_at,latest_scores.id,latest_scores.insider_score,latest_scores.insider_score_change_week,latest_scores.organisation_rank,latest_scores.personal_rank,latest_scores.rank,latest_scores.vote,clusters.created_at,clusters.description,clusters.id,clusters.name,clusters.updated_at,id,created_at,username,name,description,entities.description.cashtags,entities.description.hashtags,entities.description.mentions,entities.description.urls,entities.url.urls,location,pinned_tweet_id,profile_image_url,protected,public_metrics.followers_count,public_metrics.following_count,public_metrics.listed_count,public_metrics.tweet_count,url,verified,withheld.scope,withheld.copyright,withheld.country_codes,__twarc.retrieved_at,__twarc.url,__twarc.version,
,,,,,,,,,,,,,,,,,147401895,2010-05-24T01:54:08.000Z,MatthewTargett,Matt Targett,"Swammer. 🇦🇺 Olympic Medalist, World and multiple time NCAA champion living in 🇺🇲\nLikes\RTs are engagement not endorsement",,,,,,Los Angeles,1556818221617106946,https://pbs.twimg.com/profile_images/1485447975845482496/PiJd7w7M_normal.jpg,False,5401,1217,101,2441,,True,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,7.859962,-28.893871,245.0,"Wed, 07 Dec 2022 00:00:00 GMT",40969066.0,0.73559463,-0.17216212,,2789.0,3282.0,0.0,"Thu, 28 Jul 2022 14:25:40 GMT",,245.0,Immunology,"Thu, 28 Jul 2022 14:25:40 GMT",947475805868908544,2017-12-31T14:33:30.000Z,Manning_BD,Brendan D. Manning,"Scientist at the interface of cell signaling and metabolism, with relevance to cancer, metabolic and neurologic diseases, and aging. @MET_HSPH @HarvardCellBio",,,"[{""start"": 133, ""end"": 142, ""username"": ""MET_HSPH""}, {""start"": 143, ""end"": 158, ""username"": ""HarvardCellBio""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/5tblQrDLsk"", ""expanded_url"": ""https://www.hsph.harvard.edu/manning-lab/"", ""display_url"": ""hsph.harvard.edu/manning-lab/""}]","Boston, MA",,https://pbs.twimg.com/profile_images/948192373770768385/LJ3IXWTm_normal.jpg,False,5905,416,37,2077,https://t.co/5tblQrDLsk,False,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,74.46216,0.0,375.0,"Wed, 07 Dec 2022 00:00:00 GMT",40138289.0,0.5914663,0.0,,289.0,333.0,0.0006166034,"Fri, 02 Dec 2022 15:37:10 GMT",,375.0,Biohacking,"Fri, 02 Dec 2022 15:37:10 GMT",947475805868908544,2017-12-31T14:33:30.000Z,Manning_BD,Brendan D. Manning,"Scientist at the interface of cell signaling and metabolism, with relevance to cancer, metabolic and neurologic diseases, and aging. @MET_HSPH @HarvardCellBio",,,"[{""start"": 133, ""end"": 142, ""username"": ""MET_HSPH""}, {""start"": 143, ""end"": 158, ""username"": ""HarvardCellBio""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/5tblQrDLsk"", ""expanded_url"": ""https://www.hsph.harvard.edu/manning-lab/"", ""display_url"": ""hsph.harvard.edu/manning-lab/""}]","Boston, MA",,https://pbs.twimg.com/profile_images/948192373770768385/LJ3IXWTm_normal.jpg,False,5905,416,37,2077,https://t.co/5tblQrDLsk,False,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,216.74033,0.0,376.0,"Wed, 07 Dec 2022 00:00:00 GMT",40149165.0,0.8908865,0.0,,78.0,108.0,0.0064263614,"Fri, 02 Dec 2022 15:37:10 GMT",,376.0,Longevity,"Fri, 02 Dec 2022 15:37:10 GMT",947475805868908544,2017-12-31T14:33:30.000Z,Manning_BD,Brendan D. Manning,"Scientist at the interface of cell signaling and metabolism, with relevance to cancer, metabolic and neurologic diseases, and aging. @MET_HSPH @HarvardCellBio",,,"[{""start"": 133, ""end"": 142, ""username"": ""MET_HSPH""}, {""start"": 143, ""end"": 158, ""username"": ""HarvardCellBio""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/5tblQrDLsk"", ""expanded_url"": ""https://www.hsph.harvard.edu/manning-lab/"", ""display_url"": ""hsph.harvard.edu/manning-lab/""}]","Boston, MA",,https://pbs.twimg.com/profile_images/948192373770768385/LJ3IXWTm_normal.jpg,False,5905,416,37,2077,https://t.co/5tblQrDLsk,False,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,786.4579,544.664,300.0,"Wed, 07 Dec 2022 00:00:00 GMT",40406403.0,0.7725146,0.1596595,,41.0,45.0,12.068748,"Thu, 28 Jul 2022 14:25:42 GMT",,300.0,Barstool Sports,"Thu, 28 Jul 2022 14:25:42 GMT",581659008,2012-05-16T06:25:53.000Z,kbnoswag,KB,@anus @barstoolyak,,,"[{""start"": 0, ""end"": 5, ""username"": ""anus""}, {""start"": 6, ""end"": 18, ""username"": ""barstoolyak""}]",,,nyc,,https://pbs.twimg.com/profile_images/803961357146189824/qvxFgVe2_normal.jpg,False,272542,1311,583,11333,,True,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,264.67072,0.0,375.0,"Wed, 07 Dec 2022 00:00:00 GMT",40137977.0,0.3999963,0.0,,21.0,21.0,0.16417624,"Fri, 02 Dec 2022 15:37:10 GMT",,375.0,Biohacking,"Fri, 02 Dec 2022 15:37:10 GMT",4081039273,2015-10-31T15:26:14.000Z,sleepdiplomat,Matt Walker,Professor of Neuroscience at UC Berkeley • Author: Why We Sleep • Naïve Podcaster • https://t.co/kKzTCcHPuP,,,,"[{""start"": 84, ""end"": 107, ""url"": ""https://t.co/kKzTCcHPuP"", ""expanded_url"": ""http://www.sleepdiplomat.com"", ""display_url"": ""sleepdiplomat.com""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/FMfl8X0nJs"", ""expanded_url"": ""https://themattwalkerpodcast.buzzsprout.com/"", ""display_url"": ""themattwalkerpodcast.buzzsprout.com""}]","California, USA",,https://pbs.twimg.com/profile_images/660494902036291584/Tti7Or7P_normal.jpg,False,148065,64,1290,355,https://t.co/FMfl8X0nJs,True,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,211.80164,71.534744,103.0,"Wed, 07 Dec 2022 00:00:00 GMT",41086042.0,0.8754324,0.030520558,,141.0,175.0,0.19430694,"Wed, 04 May 2022 09:29:56 GMT",,103.0,Cycling,"Wed, 04 May 2022 09:29:56 GMT",17236488,2008-11-07T19:03:38.000Z,janibrajkovic,Janibrajkovic,"Precision Nutrition certified L1, AEQ method Level 2 teacher, AEQ Breathing Level 2 teacher, Coaching inquiries: info@janibrajkovic.com",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/j5aKIcy7qi"", ""expanded_url"": ""http://www.janibrajkovic.com"", ""display_url"": ""janibrajkovic.com""}]",DXB,1595821819185205248,https://pbs.twimg.com/profile_images/1200345629702184961/79iVSDd-_normal.jpg,False,35988,2398,1962,6450,https://t.co/j5aKIcy7qi,True,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,120.77207,0.0,375.0,"Wed, 07 Dec 2022 00:00:00 GMT",40138080.0,0.7886359,0.0,,114.0,124.0,0.0,"Fri, 02 Dec 2022 15:37:10 GMT",,375.0,Biohacking,"Fri, 02 Dec 2022 15:37:10 GMT",20952008,2009-02-16T01:01:12.000Z,bobkaplan,Bob Kaplan,,,,,,,,,https://pbs.twimg.com/profile_images/1109435375/1919_05_29_Positive_normal.jpg,False,1495,64,33,2013,,False,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,129.98386,0.0,376.0,"Wed, 07 Dec 2022 00:00:00 GMT",40149297.0,0.79216135,0.0,,176.0,240.0,0.00076465396,"Fri, 02 Dec 2022 15:37:10 GMT",,376.0,Longevity,"Fri, 02 Dec 2022 15:37:10 GMT",20952008,2009-02-16T01:01:12.000Z,bobkaplan,Bob Kaplan,,,,,,,,,https://pbs.twimg.com/profile_images/1109435375/1919_05_29_Positive_normal.jpg,False,1495,64,33,2013,,False,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,230.1415,-188.89598,127.0,"Wed, 07 Dec 2022 00:00:00 GMT",41159449.0,0.72246164,-0.19088048,,47.0,61.0,1.0662506,"Sat, 28 May 2022 17:35:43 GMT",,127.0,Microsoft,"Sat, 28 May 2022 17:35:43 GMT",18246129,2008-12-19T17:24:21.000Z,jsnover,Jeffrey Snover,Jeffrey Snover:  Reader/  Google Distinguished Engineer /  PowerShell Inventor / Science geek.,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/hmD4j13j60"", ""expanded_url"": ""http://jsnover.com"", ""display_url"": ""jsnover.com""}]","Redmond, WA",,https://pbs.twimg.com/profile_images/1390707151614595073/fnKxlLaV_normal.jpg,False,56288,1118,1309,36818,https://t.co/hmD4j13j60,True,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,390.69836,0.0,375.0,"Wed, 07 Dec 2022 00:00:00 GMT",40137963.0,0.40051576,0.0,,7.0,7.0,0.9244204,"Fri, 02 Dec 2022 15:37:10 GMT",,375.0,Biohacking,"Fri, 02 Dec 2022 15:37:10 GMT",520445177,2012-03-10T14:34:21.000Z,davidasinclair,David Sinclair,Scientist. Harvard professor. Working to extend healthy life for people & other animals,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/3pwxtJsO7x"", ""expanded_url"": ""https://linktr.ee/lifespanbook"", ""display_url"": ""linktr.ee/lifespanbook""}]",Boston,1587869113270996993,https://pbs.twimg.com/profile_images/1583307478007160832/yUz7UYVY_normal.jpg,False,324257,1202,2856,5507,https://t.co/3pwxtJsO7x,True,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,494.58002,0.0,376.0,"Wed, 07 Dec 2022 00:00:00 GMT",40149058.0,0.62445027,0.0,,1.0,1.0,33.02981,"Fri, 02 Dec 2022 15:37:10 GMT",,376.0,Longevity,"Fri, 02 Dec 2022 15:37:10 GMT",520445177,2012-03-10T14:34:21.000Z,davidasinclair,David Sinclair,Scientist. Harvard professor. Working to extend healthy life for people & other animals,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/3pwxtJsO7x"", ""expanded_url"": ""https://linktr.ee/lifespanbook"", ""display_url"": ""linktr.ee/lifespanbook""}]",Boston,1587869113270996993,https://pbs.twimg.com/profile_images/1583307478007160832/yUz7UYVY_normal.jpg,False,324257,1202,2856,5507,https://t.co/3pwxtJsO7x,True,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,326.13034,0.0,375.0,"Wed, 07 Dec 2022 00:00:00 GMT",40137969.0,0.7551841,0.0,,13.0,13.0,0.26615217,"Fri, 02 Dec 2022 15:37:10 GMT",,375.0,Biohacking,"Fri, 02 Dec 2022 15:37:10 GMT",83625835,2009-10-19T15:39:51.000Z,ChrisMasterjohn,Chris Masterjohn,"I stand for free speech, bodily autonomy, and medical freedom. PhD in Nutritional Sciences.",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/dLpwcYGr3a"", ""expanded_url"": ""https://chrismasterjohnphd.substack.com/"", ""display_url"": ""chrismasterjohnphd.substack.com""}]","New York, NY",1602310882767392768,https://pbs.twimg.com/profile_images/1596963421274226690/wF7r9jm7_normal.jpg,False,41878,338,771,36077,https://t.co/dLpwcYGr3a,False,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,10.3798,-11.922696,137.0,"Wed, 07 Dec 2022 00:00:00 GMT",40519398.0,0.61531514,-0.02910018,,2875.0,3347.0,0.0005648271,"Sat, 28 May 2022 17:37:42 GMT",,137.0,Biotech,"Sat, 28 May 2022 17:37:42 GMT",790971021830467584,2016-10-25T17:39:21.000Z,Lpa_Doc,"Sam Tsimikas, MD","Professor Cardiology - UC San Diego. @UCSDHealth, @stsimikas, @OxPL_apoB. Educational forum on Lp(a) and related areas-unable to give personal advice on twitter",,,"[{""start"": 37, ""end"": 48, ""username"": ""UCSDHealth""}, {""start"": 50, ""end"": 60, ""username"": ""stsimikas""}, {""start"": 62, ""end"": 72, ""username"": ""OxPL_apoB""}]",,,"San Diego, CA",1497646182960566273,https://pbs.twimg.com/profile_images/1085971764272758784/hIBvbbFB_normal.jpg,False,7746,96,109,3339,,False,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,71.6148,0.0,375.0,"Wed, 07 Dec 2022 00:00:00 GMT",40138319.0,0.7593869,0.0,,312.0,363.0,0.002444989,"Fri, 02 Dec 2022 15:37:10 GMT",,375.0,Biohacking,"Fri, 02 Dec 2022 15:37:10 GMT",790971021830467584,2016-10-25T17:39:21.000Z,Lpa_Doc,"Sam Tsimikas, MD","Professor Cardiology - UC San Diego. @UCSDHealth, @stsimikas, @OxPL_apoB. Educational forum on Lp(a) and related areas-unable to give personal advice on twitter",,,"[{""start"": 37, ""end"": 48, ""username"": ""UCSDHealth""}, {""start"": 50, ""end"": 60, ""username"": ""stsimikas""}, {""start"": 62, ""end"": 72, ""username"": ""OxPL_apoB""}]",,,"San Diego, CA",1497646182960566273,https://pbs.twimg.com/profile_images/1085971764272758784/hIBvbbFB_normal.jpg,False,7746,96,109,3339,,False,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,46.059113,0.0,376.0,"Wed, 07 Dec 2022 00:00:00 GMT",40149845.0,0.71362746,0.0,,615.0,788.0,0.018066656,"Fri, 02 Dec 2022 15:37:10 GMT",,376.0,Longevity,"Fri, 02 Dec 2022 15:37:10 GMT",790971021830467584,2016-10-25T17:39:21.000Z,Lpa_Doc,"Sam Tsimikas, MD","Professor Cardiology - UC San Diego. @UCSDHealth, @stsimikas, @OxPL_apoB. Educational forum on Lp(a) and related areas-unable to give personal advice on twitter",,,"[{""start"": 37, ""end"": 48, ""username"": ""UCSDHealth""}, {""start"": 50, ""end"": 60, ""username"": ""stsimikas""}, {""start"": 62, ""end"": 72, ""username"": ""OxPL_apoB""}]",,,"San Diego, CA",1497646182960566273,https://pbs.twimg.com/profile_images/1085971764272758784/hIBvbbFB_normal.jpg,False,7746,96,109,3339,,False,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,171.4061,0.0,375.0,"Wed, 07 Dec 2022 00:00:00 GMT",40138014.0,0.7550012,0.0,,56.0,58.0,0.0,"Fri, 02 Dec 2022 15:37:10 GMT",,375.0,Biohacking,"Fri, 02 Dec 2022 15:37:10 GMT",21242136,2009-02-18T21:20:16.000Z,EricVerdin,Eric Verdin,@BuckInstitute CEO/President Aging-Epigenetics-Immunology-Metabolism,,,"[{""start"": 0, ""end"": 14, ""username"": ""BuckInstitute""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/iom2qRsnlu"", ""expanded_url"": ""https://www.buckinstitute.org/"", ""display_url"": ""buckinstitute.org""}]",San Francisco Bay Area,776998675876720640,https://pbs.twimg.com/profile_images/964227962835906560/z5-GxS2R_normal.jpg,False,12618,1324,133,1097,https://t.co/iom2qRsnlu,False,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,478.2397,0.0,376.0,"Wed, 07 Dec 2022 00:00:00 GMT",40149059.0,0.9453517,0.0,,2.0,2.0,3.8430269,"Fri, 02 Dec 2022 15:37:10 GMT",,376.0,Longevity,"Fri, 02 Dec 2022 15:37:10 GMT",21242136,2009-02-18T21:20:16.000Z,EricVerdin,Eric Verdin,@BuckInstitute CEO/President Aging-Epigenetics-Immunology-Metabolism,,,"[{""start"": 0, ""end"": 14, ""username"": ""BuckInstitute""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/iom2qRsnlu"", ""expanded_url"": ""https://www.buckinstitute.org/"", ""display_url"": ""buckinstitute.org""}]",San Francisco Bay Area,776998675876720640,https://pbs.twimg.com/profile_images/964227962835906560/z5-GxS2R_normal.jpg,False,12618,1324,133,1097,https://t.co/iom2qRsnlu,False,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
